Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
05.08.71;522.33;522.33;522.33;522.33;-0.76 %;0;0.00
06.08.71;525.01;525.01;525.01;525.01;+0.51 %;0;0.00
09.08.71;522.26;522.26;522.26;522.26;-0.52 %;0;0.00
10.08.71;516.79;516.79;516.79;516.79;-1.05 %;0;0.00
11.08.71;516.53;516.53;516.53;516.53;-0.05 %;0;0.00
12.08.71;517.05;517.05;517.05;517.05;+0.10 %;0;0.00
13.08.71;514.22;514.22;514.22;514.22;-0.55 %;0;0.00
16.08.71;506.08;506.08;506.08;506.08;-1.58 %;0;0.00
17.08.71;497.30;497.30;497.30;497.30;-1.73 %;0;0.00
18.08.71;503.47;503.47;503.47;503.47;+1.24 %;0;0.00
19.08.71;505.82;505.82;505.82;505.82;+0.47 %;0;0.00
20.08.71;506.30;506.30;506.30;506.30;+0.09 %;0;0.00
23.08.71;509.13;509.13;509.13;509.13;+0.56 %;0;0.00
24.08.71;511.54;511.54;511.54;511.54;+0.47 %;0;0.00
25.08.71;508.42;508.42;508.42;508.42;-0.61 %;0;0.00
26.08.71;506.23;506.23;506.23;506.23;-0.43 %;0;0.00
27.08.71;504.11;504.11;504.11;504.11;-0.42 %;0;0.00
30.08.71;500.46;500.46;500.46;500.46;-0.72 %;0;0.00
31.08.71;499.83;499.83;499.83;499.83;-0.13 %;0;0.00
01.09.71;497.04;497.04;497.04;497.04;-0.56 %;0;0.00
02.09.71;497.19;497.19;497.19;497.19;+0.03 %;0;0.00
03.09.71;495.77;495.77;495.77;495.77;-0.29 %;0;0.00
06.09.71;491.16;491.16;491.16;491.16;-0.93 %;0;0.00
07.09.71;490.94;490.94;490.94;490.94;-0.04 %;0;0.00
08.09.71;487.11;487.11;487.11;487.11;-0.78 %;0;0.00
09.09.71;478.41;478.41;478.41;478.41;-1.79 %;0;0.00
10.09.71;472.75;472.75;472.75;472.75;-1.18 %;0;0.00
13.09.71;471.15;471.15;471.15;471.15;-0.34 %;0;0.00
14.09.71;469.33;469.33;469.33;469.33;-0.39 %;0;0.00
15.09.71;469.14;469.14;469.14;469.14;-0.04 %;0;0.00
16.09.71;467.54;467.54;467.54;467.54;-0.34 %;0;0.00
17.09.71;466.62;466.62;466.62;466.62;-0.20 %;0;0.00
20.09.71;460.52;460.52;460.52;460.52;-1.31 %;0;0.00
21.09.71;456.09;456.09;456.09;456.09;-0.96 %;0;0.00
22.09.71;455.35;455.35;455.35;455.35;-0.16 %;0;0.00
23.09.71;460.18;460.18;460.18;460.18;+1.06 %;0;0.00
24.09.71;461.78;461.78;461.78;461.78;+0.35 %;0;0.00
27.09.71;471.52;471.52;471.52;471.52;+2.11 %;0;0.00
28.09.71;472.94;472.94;472.94;472.94;+0.30 %;0;0.00
29.09.71;476.66;476.66;476.66;476.66;+0.79 %;0;0.00
30.09.71;480.04;480.04;480.04;480.04;+0.71 %;0;0.00
01.10.71;485.10;485.10;485.10;485.10;+1.05 %;0;0.00
04.10.71;477.18;477.18;477.18;477.18;-1.63 %;0;0.00
05.10.71;471.52;471.52;471.52;471.52;-1.19 %;0;0.00
06.10.71;469.29;469.29;469.29;469.29;-0.47 %;0;0.00
07.10.71;468.92;468.92;468.92;468.92;-0.08 %;0;0.00
08.10.71;470.97;470.97;470.97;470.97;+0.44 %;0;0.00
11.10.71;468.14;468.14;468.14;468.14;-0.60 %;0;0.00
12.10.71;474.28;474.28;474.28;474.28;+1.31 %;0;0.00
13.10.71;473.35;473.35;473.35;473.35;-0.20 %;0;0.00
14.10.71;469.11;469.11;469.11;469.11;-0.90 %;0;0.00
15.10.71;467.54;467.54;467.54;467.54;-0.33 %;0;0.00
18.10.71;463.79;463.79;463.79;463.79;-0.80 %;0;0.00
19.10.71;458.40;458.40;458.40;458.40;-1.16 %;0;0.00
20.10.71;455.31;455.31;455.31;455.31;-0.67 %;0;0.00
21.10.71;457.02;457.02;457.02;457.02;+0.38 %;0;0.00
22.10.71;454.12;454.12;454.12;454.12;-0.63 %;0;0.00
25.10.71;451.81;451.81;451.81;451.81;-0.51 %;0;0.00
26.10.71;446.87;446.87;446.87;446.87;-1.09 %;0;0.00
27.10.71;440.39;440.39;440.39;440.39;-1.45 %;0;0.00
28.10.71;437.57;437.57;437.57;437.57;-0.64 %;0;0.00
29.10.71;441.55;441.55;441.55;441.55;+0.91 %;0;0.00
01.11.71;436.79;436.79;436.79;436.79;-1.08 %;0;0.00
02.11.71;426.11;426.11;426.11;426.11;-2.45 %;0;0.00
03.11.71;429.31;429.31;429.31;429.31;+0.75 %;0;0.00
04.11.71;428.86;428.86;428.86;428.86;-0.10 %;0;0.00
05.11.71;423.81;423.81;423.81;423.81;-1.18 %;0;0.00
08.11.71;425.81;425.81;425.81;425.81;+0.47 %;0;0.00
09.11.71;431.69;431.69;431.69;431.69;+1.38 %;0;0.00
10.11.71;435.00;435.00;435.00;435.00;+0.77 %;0;0.00
11.11.71;441.44;441.44;441.44;441.44;+1.48 %;0;0.00
12.11.71;435.56;435.56;435.56;435.56;-1.33 %;0;0.00
15.11.71;430.17;430.17;430.17;430.17;-1.24 %;0;0.00
16.11.71;427.75;427.75;427.75;427.75;-0.56 %;0;0.00
18.11.71;433.22;433.22;433.22;433.22;+1.28 %;0;0.00
19.11.71;428.72;428.72;428.72;428.72;-1.04 %;0;0.00
22.11.71;427.38;427.38;427.38;427.38;-0.31 %;0;0.00
23.11.71;431.17;431.17;431.17;431.17;+0.89 %;0;0.00
25.11.71;434.48;434.48;434.48;434.48;+0.77 %;0;0.00
26.11.71;440.65;440.65;440.65;440.65;+1.42 %;0;0.00
29.11.71;450.36;450.36;450.36;450.36;+2.20 %;0;0.00
30.11.71;447.46;447.46;447.46;447.46;-0.64 %;0;0.00
01.12.71;454.86;454.86;454.86;454.86;+1.65 %;0;0.00
02.12.71;460.48;460.48;460.48;460.48;+1.24 %;0;0.00
03.12.71;455.31;455.31;455.31;455.31;-1.12 %;0;0.00
06.12.71;447.72;447.72;447.72;447.72;-1.67 %;0;0.00
07.12.71;444.86;444.86;444.86;444.86;-0.64 %;0;0.00
08.12.71;454.04;454.04;454.04;454.04;+2.06 %;0;0.00
09.12.71;456.13;456.13;456.13;456.13;+0.46 %;0;0.00
10.12.71;458.28;458.28;458.28;458.28;+0.47 %;0;0.00
13.12.71;460.96;460.96;460.96;460.96;+0.58 %;0;0.00
14.12.71;459.44;459.44;459.44;459.44;-0.33 %;0;0.00
15.12.71;456.20;456.20;456.20;456.20;-0.71 %;0;0.00
16.12.71;460.96;460.96;460.96;460.96;+1.04 %;0;0.00
17.12.71;460.33;460.33;460.33;460.33;-0.14 %;0;0.00
20.12.71;470.56;470.56;470.56;470.56;+2.22 %;0;0.00
21.12.71;474.43;474.43;474.43;474.43;+0.82 %;0;0.00
22.12.71;472.83;472.83;472.83;472.83;-0.34 %;0;0.00
23.12.71;472.75;472.75;472.75;472.75;-0.02 %;0;0.00
27.12.71;473.12;473.12;473.12;473.12;+0.08 %;0;0.00
28.12.71;468.92;468.92;468.92;468.92;-0.89 %;0;0.00
29.12.71;472.19;472.19;472.19;472.19;+0.70 %;0;0.00
30.12.71;474.20;474.20;474.20;474.20;+0.43 %;0;0.00
31.12.71;473.46;473.46;473.46;473.46;-0.16 %;0;0.00
03.01.72;471.15;471.15;471.15;471.15;-0.49 %;0;0.00
04.01.72;484.91;484.91;484.91;484.91;+2.92 %;0;0.00
05.01.72;483.50;483.50;483.50;483.50;-0.29 %;0;0.00
06.01.72;482.76;482.76;482.76;482.76;-0.15 %;0;0.00
07.01.72;476.81;476.81;476.81;476.81;-1.23 %;0;0.00
10.01.72;472.08;472.08;472.08;472.08;-0.99 %;0;0.00
11.01.72;474.02;474.02;474.02;474.02;+0.41 %;0;0.00
12.01.72;476.77;476.77;476.77;476.77;+0.58 %;0;0.00
13.01.72;476.43;476.43;476.43;476.43;-0.07 %;0;0.00
14.01.72;476.81;476.81;476.81;476.81;+0.08 %;0;0.00
17.01.72;478.18;478.18;478.18;478.18;+0.29 %;0;0.00
18.01.72;486.36;486.36;486.36;486.36;+1.71 %;0;0.00
19.01.72;489.30;489.30;489.30;489.30;+0.60 %;0;0.00
20.01.72;490.12;490.12;490.12;490.12;+0.17 %;0;0.00
21.01.72;495.29;495.29;495.29;495.29;+1.05 %;0;0.00
24.01.72;495.40;495.40;495.40;495.40;+0.02 %;0;0.00
25.01.72;495.81;495.81;495.81;495.81;+0.08 %;0;0.00
26.01.72;498.27;498.27;498.27;498.27;+0.50 %;0;0.00
27.01.72;498.30;498.30;498.30;498.30;+0.01 %;0;0.00
28.01.72;500.61;500.61;500.61;500.61;+0.46 %;0;0.00
31.01.72;503.77;503.77;503.77;503.77;+0.63 %;0;0.00
01.02.72;504.37;504.37;504.37;504.37;+0.12 %;0;0.00
02.02.72;508.90;508.90;508.90;508.90;+0.90 %;0;0.00
03.02.72;509.94;509.94;509.94;509.94;+0.20 %;0;0.00
04.02.72;506.89;506.89;506.89;506.89;-0.60 %;0;0.00
07.02.72;509.28;509.28;509.28;509.28;+0.47 %;0;0.00
08.02.72;506.60;506.60;506.60;506.60;-0.53 %;0;0.00
09.02.72;508.42;508.42;508.42;508.42;+0.36 %;0;0.00
10.02.72;513.40;513.40;513.40;513.40;+0.98 %;0;0.00
11.02.72;518.95;518.95;518.95;518.95;+1.08 %;0;0.00
14.02.72;523.71;523.71;523.71;523.71;+0.92 %;0;0.00
15.02.72;524.52;524.52;524.52;524.52;+0.15 %;0;0.00
16.02.72;531.44;531.44;531.44;531.44;+1.32 %;0;0.00
17.02.72;522.78;522.78;522.78;522.78;-1.63 %;0;0.00
18.02.72;527.61;527.61;527.61;527.61;+0.92 %;0;0.00
21.02.72;528.47;528.47;528.47;528.47;+0.16 %;0;0.00
22.02.72;523.30;523.30;523.30;523.30;-0.98 %;0;0.00
23.02.72;525.64;525.64;525.64;525.64;+0.45 %;0;0.00
24.02.72;532.07;532.07;532.07;532.07;+1.22 %;0;0.00
25.02.72;535.76;535.76;535.76;535.76;+0.69 %;0;0.00
28.02.72;537.50;537.50;537.50;537.50;+0.32 %;0;0.00
29.02.72;543.98;543.98;543.98;543.98;+1.21 %;0;0.00
01.03.72;541.52;541.52;541.52;541.52;-0.45 %;0;0.00
02.03.72;527.83;527.83;527.83;527.83;-2.53 %;0;0.00
03.03.72;533.49;533.49;533.49;533.49;+1.07 %;0;0.00
06.03.72;528.58;528.58;528.58;528.58;-0.92 %;0;0.00
07.03.72;517.83;517.83;517.83;517.83;-2.03 %;0;0.00
08.03.72;515.67;515.67;515.67;515.67;-0.42 %;0;0.00
09.03.72;525.27;525.27;525.27;525.27;+1.86 %;0;0.00
10.03.72;523.71;523.71;523.71;523.71;-0.30 %;0;0.00
13.03.72;520.02;520.02;520.02;520.02;-0.70 %;0;0.00
14.03.72;526.57;526.57;526.57;526.57;+1.26 %;0;0.00
15.03.72;534.75;534.75;534.75;534.75;+1.55 %;0;0.00
16.03.72;537.32;537.32;537.32;537.32;+0.48 %;0;0.00
17.03.72;536.31;536.31;536.31;536.31;-0.19 %;0;0.00
20.03.72;541.74;541.74;541.74;541.74;+1.01 %;0;0.00
21.03.72;544.98;544.98;544.98;544.98;+0.60 %;0;0.00
22.03.72;538.32;538.32;538.32;538.32;-1.22 %;0;0.00
23.03.72;545.98;545.98;545.98;545.98;+1.42 %;0;0.00
24.03.72;548.48;548.48;548.48;548.48;+0.46 %;0;0.00
27.03.72;546.73;546.73;546.73;546.73;-0.32 %;0;0.00
28.03.72;551.64;551.64;551.64;551.64;+0.90 %;0;0.00
29.03.72;556.29;556.29;556.29;556.29;+0.84 %;0;0.00
30.03.72;560.42;560.42;560.42;560.42;+0.74 %;0;0.00
04.04.72;561.75;561.75;561.75;561.75;+0.24 %;0;0.00
05.04.72;553.79;553.79;553.79;553.79;-1.42 %;0;0.00
06.04.72;548.62;548.62;548.62;548.62;-0.93 %;0;0.00
07.04.72;546.54;546.54;546.54;546.54;-0.38 %;0;0.00
10.04.72;555.21;555.21;555.21;555.21;+1.59 %;0;0.00
11.04.72;552.05;552.05;552.05;552.05;-0.57 %;0;0.00
12.04.72;558.26;558.26;558.26;558.26;+1.12 %;0;0.00
13.04.72;563.06;563.06;563.06;563.06;+0.86 %;0;0.00
14.04.72;559.15;559.15;559.15;559.15;-0.69 %;0;0.00
17.04.72;558.85;558.85;558.85;558.85;-0.05 %;0;0.00
18.04.72;547.06;547.06;547.06;547.06;-2.11 %;0;0.00
19.04.72;553.16;553.16;553.16;553.16;+1.12 %;0;0.00
20.04.72;552.86;552.86;552.86;552.86;-0.05 %;0;0.00
21.04.72;552.27;552.27;552.27;552.27;-0.11 %;0;0.00
24.04.72;546.36;546.36;546.36;546.36;-1.07 %;0;0.00
25.04.72;536.54;536.54;536.54;536.54;-1.80 %;0;0.00
26.04.72;539.07;539.07;539.07;539.07;+0.47 %;0;0.00
27.04.72;547.43;547.43;547.43;547.43;+1.55 %;0;0.00
28.04.72;548.48;548.48;548.48;548.48;+0.19 %;0;0.00
02.05.72;544.76;544.76;544.76;544.76;-0.68 %;0;0.00
03.05.72;552.86;552.86;552.86;552.86;+1.49 %;0;0.00
04.05.72;559.30;559.30;559.30;559.30;+1.16 %;0;0.00
05.05.72;560.04;560.04;560.04;560.04;+0.13 %;0;0.00
08.05.72;558.63;558.63;558.63;558.63;-0.25 %;0;0.00
09.05.72;565.06;565.06;565.06;565.06;+1.15 %;0;0.00
10.05.72;569.68;569.68;569.68;569.68;+0.82 %;0;0.00
11.05.72;575.29;575.29;575.29;575.29;+0.98 %;0;0.00
15.05.72;583.73;583.73;583.73;583.73;+1.47 %;0;0.00
16.05.72;581.80;581.80;581.80;581.80;-0.33 %;0;0.00
17.05.72;586.49;586.49;586.49;586.49;+0.81 %;0;0.00
18.05.72;575.11;575.11;575.11;575.11;-1.94 %;0;0.00
19.05.72;574.59;574.59;574.59;574.59;-0.09 %;0;0.00
23.05.72;576.85;576.85;576.85;576.85;+0.39 %;0;0.00
24.05.72;574.66;574.66;574.66;574.66;-0.38 %;0;0.00
25.05.72;566.44;566.44;566.44;566.44;-1.43 %;0;0.00
26.05.72;566.55;566.55;566.55;566.55;+0.02 %;0;0.00
29.05.72;562.87;562.87;562.87;562.87;-0.65 %;0;0.00
30.05.72;562.65;562.65;562.65;562.65;-0.04 %;0;0.00
31.05.72;562.46;562.46;562.46;562.46;-0.03 %;0;0.00
02.06.72;564.73;564.73;564.73;564.73;+0.40 %;0;0.00
05.06.72;569.71;569.71;569.71;569.71;+0.88 %;0;0.00
06.06.72;571.16;571.16;571.16;571.16;+0.25 %;0;0.00
07.06.72;574.66;574.66;574.66;574.66;+0.61 %;0;0.00
08.06.72;570.05;570.05;570.05;570.05;-0.80 %;0;0.00
09.06.72;569.27;569.27;569.27;569.27;-0.14 %;0;0.00
12.06.72;562.91;562.91;562.91;562.91;-1.12 %;0;0.00
13.06.72;559.45;559.45;559.45;559.45;-0.61 %;0;0.00
14.06.72;554.84;554.84;554.84;554.84;-0.82 %;0;0.00
15.06.72;563.58;563.58;563.58;563.58;+1.58 %;0;0.00
16.06.72;564.47;564.47;564.47;564.47;+0.16 %;0;0.00
19.06.72;567.97;567.97;567.97;567.97;+0.62 %;0;0.00
20.06.72;561.87;561.87;561.87;561.87;-1.07 %;0;0.00
21.06.72;557.07;557.07;557.07;557.07;-0.85 %;0;0.00
22.06.72;552.34;552.34;552.34;552.34;-0.85 %;0;0.00
23.06.72;544.12;544.12;544.12;544.12;-1.49 %;0;0.00
26.06.72;533.19;533.19;533.19;533.19;-2.01 %;0;0.00
27.06.72;535.57;535.57;535.57;535.57;+0.45 %;0;0.00
28.06.72;539.74;539.74;539.74;539.74;+0.78 %;0;0.00
29.06.72;533.45;533.45;533.45;533.45;-1.17 %;0;0.00
30.06.72;549.33;549.33;549.33;549.33;+2.98 %;0;0.00
03.07.72;557.29;557.29;557.29;557.29;+1.45 %;0;0.00
04.07.72;546.36;546.36;546.36;546.36;-1.96 %;0;0.00
05.07.72;541.41;541.41;541.41;541.41;-0.91 %;0;0.00
06.07.72;546.84;546.84;546.84;546.84;+1.00 %;0;0.00
07.07.72;548.77;548.77;548.77;548.77;+0.35 %;0;0.00
10.07.72;548.70;548.70;548.70;548.70;-0.01 %;0;0.00
11.07.72;556.62;556.62;556.62;556.62;+1.44 %;0;0.00
12.07.72;561.01;561.01;561.01;561.01;+0.79 %;0;0.00
13.07.72;552.46;552.46;552.46;552.46;-1.52 %;0;0.00
14.07.72;549.15;549.15;549.15;549.15;-0.60 %;0;0.00
17.07.72;554.54;554.54;554.54;554.54;+0.98 %;0;0.00
18.07.72;554.80;554.80;554.80;554.80;+0.05 %;0;0.00
19.07.72;553.46;553.46;553.46;553.46;-0.24 %;0;0.00
20.07.72;560.60;560.60;560.60;560.60;+1.29 %;0;0.00
21.07.72;566.96;566.96;566.96;566.96;+1.13 %;0;0.00
24.07.72;575.25;575.25;575.25;575.25;+1.46 %;0;0.00
25.07.72;580.91;580.91;580.91;580.91;+0.98 %;0;0.00
26.07.72;578.19;578.19;578.19;578.19;-0.47 %;0;0.00
27.07.72;579.57;579.57;579.57;579.57;+0.24 %;0;0.00
28.07.72;583.88;583.88;583.88;583.88;+0.74 %;0;0.00
31.07.72;586.52;586.52;586.52;586.52;+0.45 %;0;0.00
01.08.72;587.75;587.75;587.75;587.75;+0.21 %;0;0.00
02.08.72;585.45;585.45;585.45;585.45;-0.39 %;0;0.00
03.08.72;586.82;586.82;586.82;586.82;+0.23 %;0;0.00
04.08.72;588.76;588.76;588.76;588.76;+0.33 %;0;0.00
07.08.72;589.61;589.61;589.61;589.61;+0.14 %;0;0.00
08.08.72;590.43;590.43;590.43;590.43;+0.14 %;0;0.00
09.08.72;596.86;596.86;596.86;596.86;+1.09 %;0;0.00
11.08.72;594.07;594.07;594.07;594.07;-0.47 %;0;0.00
14.08.72;593.93;593.93;593.93;593.93;-0.02 %;0;0.00
15.08.72;588.83;588.83;588.83;588.83;-0.86 %;0;0.00
16.08.72;585.56;585.56;585.56;585.56;-0.56 %;0;0.00
17.08.72;578.94;578.94;578.94;578.94;-1.13 %;0;0.00
18.08.72;581.50;581.50;581.50;581.50;+0.44 %;0;0.00
21.08.72;580.35;580.35;580.35;580.35;-0.20 %;0;0.00
22.08.72;578.08;578.08;578.08;578.08;-0.39 %;0;0.00
23.08.72;574.25;574.25;574.25;574.25;-0.66 %;0;0.00
24.08.72;571.50;571.50;571.50;571.50;-0.48 %;0;0.00
25.08.72;567.70;567.70;567.70;567.70;-0.66 %;0;0.00
28.08.72;565.62;565.62;565.62;565.62;-0.37 %;0;0.00
29.08.72;573.95;573.95;573.95;573.95;+1.47 %;0;0.00
30.08.72;574.29;574.29;574.29;574.29;+0.06 %;0;0.00
31.08.72;574.59;574.59;574.59;574.59;+0.05 %;0;0.00
01.09.72;578.04;578.04;578.04;578.04;+0.60 %;0;0.00
04.09.72;576.33;576.33;576.33;576.33;-0.30 %;0;0.00
05.09.72;572.61;572.61;572.61;572.61;-0.65 %;0;0.00
06.09.72;574.85;574.85;574.85;574.85;+0.39 %;0;0.00
07.09.72;575.40;575.40;575.40;575.40;+0.10 %;0;0.00
08.09.72;576.56;576.56;576.56;576.56;+0.20 %;0;0.00
11.09.72;576.15;576.15;576.15;576.15;-0.07 %;0;0.00
12.09.72;572.32;572.32;572.32;572.32;-0.66 %;0;0.00
13.09.72;567.30;567.30;567.30;567.30;-0.88 %;0;0.00
14.09.72;560.19;560.19;560.19;560.19;-1.25 %;0;0.00
15.09.72;560.15;560.15;560.15;560.15;-0.01 %;0;0.00
18.09.72;550.67;550.67;550.67;550.67;-1.69 %;0;0.00
19.09.72;547.25;547.25;547.25;547.25;-0.62 %;0;0.00
20.09.72;550.71;550.71;550.71;550.71;+0.63 %;0;0.00
21.09.72;558.37;558.37;558.37;558.37;+1.39 %;0;0.00
22.09.72;559.75;559.75;559.75;559.75;+0.25 %;0;0.00
25.09.72;553.76;553.76;553.76;553.76;-1.07 %;0;0.00
26.09.72;555.02;555.02;555.02;555.02;+0.23 %;0;0.00
27.09.72;558.74;558.74;558.74;558.74;+0.67 %;0;0.00
28.09.72;559.15;559.15;559.15;559.15;+0.07 %;0;0.00
29.09.72;555.02;555.02;555.02;555.02;-0.74 %;0;0.00
02.10.72;551.19;551.19;551.19;551.19;-0.69 %;0;0.00
03.10.72;552.46;552.46;552.46;552.46;+0.23 %;0;0.00
04.10.72;557.55;557.55;557.55;557.55;+0.92 %;0;0.00
05.10.72;557.48;557.48;557.48;557.48;-0.01 %;0;0.00
06.10.72;555.80;555.80;555.80;555.80;-0.30 %;0;0.00
09.10.72;550.89;550.89;550.89;550.89;-0.88 %;0;0.00
10.10.72;551.90;551.90;551.90;551.90;+0.18 %;0;0.00
11.10.72;548.59;548.59;548.59;548.59;-0.60 %;0;0.00
12.10.72;545.58;545.58;545.58;545.58;-0.55 %;0;0.00
13.10.72;544.27;544.27;544.27;544.27;-0.24 %;0;0.00
16.10.72;540.37;540.37;540.37;540.37;-0.72 %;0;0.00
17.10.72;537.80;537.80;537.80;537.80;-0.48 %;0;0.00
18.10.72;535.38;535.38;535.38;535.38;-0.45 %;0;0.00
19.10.72;540.78;540.78;540.78;540.78;+1.01 %;0;0.00
20.10.72;543.23;543.23;543.23;543.23;+0.45 %;0;0.00
23.10.72;535.61;535.61;535.61;535.61;-1.40 %;0;0.00
24.10.72;532.41;532.41;532.41;532.41;-0.60 %;0;0.00
25.10.72;532.15;532.15;532.15;532.15;-0.05 %;0;0.00
26.10.72;541.30;541.30;541.30;541.30;+1.72 %;0;0.00
27.10.72;539.88;539.88;539.88;539.88;-0.26 %;0;0.00
30.10.72;539.18;539.18;539.18;539.18;-0.13 %;0;0.00
31.10.72;545.24;545.24;545.24;545.24;+1.12 %;0;0.00
01.11.72;545.43;545.43;545.43;545.43;+0.03 %;0;0.00
02.11.72;542.56;542.56;542.56;542.56;-0.53 %;0;0.00
03.11.72;544.16;544.16;544.16;544.16;+0.29 %;0;0.00
06.11.72;548.29;548.29;548.29;548.29;+0.76 %;0;0.00
07.11.72;548.33;548.33;548.33;548.33;+0.01 %;0;0.00
08.11.72;548.96;548.96;548.96;548.96;+0.11 %;0;0.00
09.11.72;555.25;555.25;555.25;555.25;+1.15 %;0;0.00
10.11.72;559.60;559.60;559.60;559.60;+0.78 %;0;0.00
13.11.72;560.45;560.45;560.45;560.45;+0.15 %;0;0.00
14.11.72;560.42;560.42;560.42;560.42;-0.01 %;0;0.00
15.11.72;556.32;556.32;556.32;556.32;-0.73 %;0;0.00
16.11.72;559.97;559.97;559.97;559.97;+0.66 %;0;0.00
17.11.72;562.80;562.80;562.80;562.80;+0.51 %;0;0.00
20.11.72;554.17;554.17;554.17;554.17;-1.53 %;0;0.00
21.11.72;545.46;545.46;545.46;545.46;-1.57 %;0;0.00
23.11.72;551.97;551.97;551.97;551.97;+1.19 %;0;0.00
24.11.72;558.07;558.07;558.07;558.07;+1.11 %;0;0.00
27.11.72;559.37;559.37;559.37;559.37;+0.23 %;0;0.00
28.11.72;550.67;550.67;550.67;550.67;-1.56 %;0;0.00
29.11.72;544.31;544.31;544.31;544.31;-1.15 %;0;0.00
30.11.72;549.26;549.26;549.26;549.26;+0.91 %;0;0.00
01.12.72;545.35;545.35;545.35;545.35;-0.71 %;0;0.00
04.12.72;541.45;541.45;541.45;541.45;-0.72 %;0;0.00
05.12.72;536.87;536.87;536.87;536.87;-0.85 %;0;0.00
06.12.72;533.15;533.15;533.15;533.15;-0.69 %;0;0.00
07.12.72;538.55;538.55;538.55;538.55;+1.01 %;0;0.00
08.12.72;543.19;543.19;543.19;543.19;+0.86 %;0;0.00
11.12.72;539.22;539.22;539.22;539.22;-0.73 %;0;0.00
12.12.72;535.42;535.42;535.42;535.42;-0.70 %;0;0.00
13.12.72;529.10;529.10;529.10;529.10;-1.18 %;0;0.00
14.12.72;532.74;532.74;532.74;532.74;+0.69 %;0;0.00
15.12.72;530.40;530.40;530.40;530.40;-0.44 %;0;0.00
18.12.72;527.65;527.65;527.65;527.65;-0.52 %;0;0.00
19.12.72;531.03;531.03;531.03;531.03;+0.64 %;0;0.00
20.12.72;538.95;538.95;538.95;538.95;+1.49 %;0;0.00
21.12.72;541.78;541.78;541.78;541.78;+0.53 %;0;0.00
22.12.72;541.45;541.45;541.45;541.45;-0.06 %;0;0.00
27.12.72;542.90;542.90;542.90;542.90;+0.27 %;0;0.00
28.12.72;541.15;541.15;541.15;541.15;-0.32 %;0;0.00
29.12.72;536.35;536.35;536.35;536.35;-0.89 %;0;0.00
02.01.73;545.43;545.43;545.43;545.43;+1.69 %;0;0.00
03.01.73;552.46;552.46;552.46;552.46;+1.29 %;0;0.00
04.01.73;556.14;556.14;556.14;556.14;+0.67 %;0;0.00
05.01.73;557.44;557.44;557.44;557.44;+0.23 %;0;0.00
08.01.73;555.51;555.51;555.51;555.51;-0.35 %;0;0.00
09.01.73;555.65;555.65;555.65;555.65;+0.03 %;0;0.00
10.01.73;553.61;553.61;553.61;553.61;-0.37 %;0;0.00
11.01.73;553.91;553.91;553.91;553.91;+0.05 %;0;0.00
12.01.73;558.59;558.59;558.59;558.59;+0.84 %;0;0.00
15.01.73;559.63;559.63;559.63;559.63;+0.19 %;0;0.00
16.01.73;555.13;555.13;555.13;555.13;-0.80 %;0;0.00
17.01.73;555.10;555.10;555.10;555.10;-0.01 %;0;0.00
18.01.73;561.75;561.75;561.75;561.75;+1.20 %;0;0.00
19.01.73;570.64;570.64;570.64;570.64;+1.58 %;0;0.00
22.01.73;573.17;573.17;573.17;573.17;+0.44 %;0;0.00
23.01.73;563.87;563.87;563.87;563.87;-1.62 %;0;0.00
24.01.73;573.54;573.54;573.54;573.54;+1.71 %;0;0.00
25.01.73;573.43;573.43;573.43;573.43;-0.02 %;0;0.00
26.01.73;568.63;568.63;568.63;568.63;-0.84 %;0;0.00
29.01.73;564.92;564.92;564.92;564.92;-0.65 %;0;0.00
30.01.73;558.59;558.59;558.59;558.59;-1.12 %;0;0.00
31.01.73;558.11;558.11;558.11;558.11;-0.09 %;0;0.00
01.02.73;558.96;558.96;558.96;558.96;+0.15 %;0;0.00
02.02.73;549.03;549.03;549.03;549.03;-1.78 %;0;0.00
05.02.73;533.82;533.82;533.82;533.82;-2.77 %;0;0.00
06.02.73;534.49;534.49;534.49;534.49;+0.13 %;0;0.00
07.02.73;544.31;544.31;544.31;544.31;+1.84 %;0;0.00
08.02.73;545.46;545.46;545.46;545.46;+0.21 %;0;0.00
09.02.73;536.35;536.35;536.35;536.35;-1.67 %;0;0.00
12.02.73;543.64;543.64;543.64;543.64;+1.36 %;0;0.00
13.02.73;550.56;550.56;550.56;550.56;+1.27 %;0;0.00
14.02.73;546.24;546.24;546.24;546.24;-0.78 %;0;0.00
15.02.73;539.07;539.07;539.07;539.07;-1.31 %;0;0.00
16.02.73;542.71;542.71;542.71;542.71;+0.68 %;0;0.00
19.02.73;535.53;535.53;535.53;535.53;-1.32 %;0;0.00
20.02.73;543.46;543.46;543.46;543.46;+1.48 %;0;0.00
21.02.73;547.29;547.29;547.29;547.29;+0.70 %;0;0.00
22.02.73;549.11;549.11;549.11;549.11;+0.33 %;0;0.00
23.02.73;542.53;542.53;542.53;542.53;-1.20 %;0;0.00
26.02.73;543.72;543.72;543.72;543.72;+0.22 %;0;0.00
27.02.73;546.39;546.39;546.39;546.39;+0.49 %;0;0.00
28.02.73;543.23;543.23;543.23;543.23;-0.58 %;0;0.00
01.03.73;540.33;540.33;540.33;540.33;-0.53 %;0;0.00
02.03.73;538.29;538.29;538.29;538.29;-0.38 %;0;0.00
