Datum;Eroeffnung;Hoch;Tief;Schluss;Performance;Volumen;Abstand Hoch/Tief
22.09.1971;455,35;455,35;455,35;455,35;-0,16%;0;0
23.09.1971;460,18;460,18;460,18;460,18;1,06%;0;0
24.09.1971;461,78;461,78;461,78;461,78;0,35%;0;0
27.09.1971;471,52;471,52;471,52;471,52;2,11%;0;0
28.09.1971;472,94;472,94;472,94;472,94;0,30%;0;0
29.09.1971;476,66;476,66;476,66;476,66;0,79%;0;0
30.09.1971;480,04;480,04;480,04;480,04;0,71%;0;0
01.10.1971;485,1;485,1;485,1;485,1;1,05%;0;0
04.10.1971;477,18;477,18;477,18;477,18;-1,63%;0;0
05.10.1971;471,52;471,52;471,52;471,52;-1,19%;0;0
06.10.1971;469,29;469,29;469,29;469,29;-0,47%;0;0
07.10.1971;468,92;468,92;468,92;468,92;-0,08%;0;0
08.10.1971;470,97;470,97;470,97;470,97;0,44%;0;0
11.10.1971;468,14;468,14;468,14;468,14;-0,60%;0;0
12.10.1971;474,28;474,28;474,28;474,28;1,31%;0;0
13.10.1971;473,35;473,35;473,35;473,35;-0,20%;0;0
14.10.1971;469,11;469,11;469,11;469,11;-0,90%;0;0
15.10.1971;467,54;467,54;467,54;467,54;-0,33%;0;0
18.10.1971;463,79;463,79;463,79;463,79;-0,80%;0;0
19.10.1971;458,4;458,4;458,4;458,4;-1,16%;0;0
20.10.1971;455,31;455,31;455,31;455,31;-0,67%;0;0
21.10.1971;457,02;457,02;457,02;457,02;0,38%;0;0
22.10.1971;454,12;454,12;454,12;454,12;-0,63%;0;0
25.10.1971;451,81;451,81;451,81;451,81;-0,51%;0;0
26.10.1971;446,87;446,87;446,87;446,87;-1,09%;0;0
27.10.1971;440,39;440,39;440,39;440,39;-1,45%;0;0
28.10.1971;437,57;437,57;437,57;437,57;-0,64%;0;0
29.10.1971;441,55;441,55;441,55;441,55;0,91%;0;0
01.11.1971;436,79;436,79;436,79;436,79;-1,08%;0;0
02.11.1971;426,11;426,11;426,11;426,11;-2,45%;0;0
03.11.1971;429,31;429,31;429,31;429,31;0,75%;0;0
04.11.1971;428,86;428,86;428,86;428,86;-0,10%;0;0
05.11.1971;423,81;423,81;423,81;423,81;-1,18%;0;0
08.11.1971;425,81;425,81;425,81;425,81;0,47%;0;0
09.11.1971;431,69;431,69;431,69;431,69;1,38%;0;0
10.11.1971;435;435;435;435;0,77%;0;0
11.11.1971;441,44;441,44;441,44;441,44;1,48%;0;0
12.11.1971;435,56;435,56;435,56;435,56;-1,33%;0;0
15.11.1971;430,17;430,17;430,17;430,17;-1,24%;0;0
16.11.1971;427,75;427,75;427,75;427,75;-0,56%;0;0
18.11.1971;433,22;433,22;433,22;433,22;1,28%;0;0
19.11.1971;428,72;428,72;428,72;428,72;-1,04%;0;0
22.11.1971;427,38;427,38;427,38;427,38;-0,31%;0;0
23.11.1971;431,17;431,17;431,17;431,17;0,89%;0;0
25.11.1971;434,48;434,48;434,48;434,48;0,77%;0;0
26.11.1971;440,65;440,65;440,65;440,65;1,42%;0;0
29.11.1971;450,36;450,36;450,36;450,36;2,20%;0;0
30.11.1971;447,46;447,46;447,46;447,46;-0,64%;0;0
01.12.1971;454,86;454,86;454,86;454,86;1,65%;0;0
02.12.1971;460,48;460,48;460,48;460,48;1,24%;0;0
03.12.1971;455,31;455,31;455,31;455,31;-1,12%;0;0
06.12.1971;447,72;447,72;447,72;447,72;-1,67%;0;0
07.12.1971;444,86;444,86;444,86;444,86;-0,64%;0;0
08.12.1971;454,04;454,04;454,04;454,04;2,06%;0;0
09.12.1971;456,13;456,13;456,13;456,13;0,46%;0;0
10.12.1971;458,28;458,28;458,28;458,28;0,47%;0;0
13.12.1971;460,96;460,96;460,96;460,96;0,58%;0;0
14.12.1971;459,44;459,44;459,44;459,44;-0,33%;0;0
15.12.1971;456,2;456,2;456,2;456,2;-0,71%;0;0
16.12.1971;460,96;460,96;460,96;460,96;1,04%;0;0
17.12.1971;460,33;460,33;460,33;460,33;-0,14%;0;0
20.12.1971;470,56;470,56;470,56;470,56;2,22%;0;0
21.12.1971;474,43;474,43;474,43;474,43;0,82%;0;0
22.12.1971;472,83;472,83;472,83;472,83;-0,34%;0;0
23.12.1971;472,75;472,75;472,75;472,75;-0,02%;0;0
27.12.1971;473,12;473,12;473,12;473,12;0,08%;0;0
28.12.1971;468,92;468,92;468,92;468,92;-0,89%;0;0
29.12.1971;472,19;472,19;472,19;472,19;0,70%;0;0
30.12.1971;474,2;474,2;474,2;474,2;0,43%;0;0
31.12.1971;473,46;473,46;473,46;473,46;-0,16%;0;0
03.01.1972;471,15;471,15;471,15;471,15;-0,49%;0;0
04.01.1972;484,91;484,91;484,91;484,91;2,92%;0;0
05.01.1972;483,5;483,5;483,5;483,5;-0,29%;0;0
06.01.1972;482,76;482,76;482,76;482,76;-0,15%;0;0
07.01.1972;476,81;476,81;476,81;476,81;-1,23%;0;0
10.01.1972;472,08;472,08;472,08;472,08;-0,99%;0;0
11.01.1972;474,02;474,02;474,02;474,02;0,41%;0;0
12.01.1972;476,77;476,77;476,77;476,77;0,58%;0;0
13.01.1972;476,43;476,43;476,43;476,43;-0,07%;0;0
14.01.1972;476,81;476,81;476,81;476,81;0,08%;0;0
17.01.1972;478,18;478,18;478,18;478,18;0,29%;0;0
18.01.1972;486,36;486,36;486,36;486,36;1,71%;0;0
19.01.1972;489,3;489,3;489,3;489,3;0,60%;0;0
20.01.1972;490,12;490,12;490,12;490,12;0,17%;0;0
21.01.1972;495,29;495,29;495,29;495,29;1,05%;0;0
24.01.1972;495,4;495,4;495,4;495,4;0,02%;0;0
25.01.1972;495,81;495,81;495,81;495,81;0,08%;0;0
26.01.1972;498,27;498,27;498,27;498,27;0,50%;0;0
27.01.1972;498,3;498,3;498,3;498,3;0,01%;0;0
28.01.1972;500,61;500,61;500,61;500,61;0,46%;0;0
31.01.1972;503,77;503,77;503,77;503,77;0,63%;0;0
01.02.1972;504,37;504,37;504,37;504,37;0,12%;0;0
02.02.1972;508,9;508,9;508,9;508,9;0,90%;0;0
03.02.1972;509,94;509,94;509,94;509,94;0,20%;0;0
04.02.1972;506,89;506,89;506,89;506,89;-0,60%;0;0
07.02.1972;509,28;509,28;509,28;509,28;0,47%;0;0
08.02.1972;506,6;506,6;506,6;506,6;-0,53%;0;0
09.02.1972;508,42;508,42;508,42;508,42;0,36%;0;0
10.02.1972;513,4;513,4;513,4;513,4;0,98%;0;0
11.02.1972;518,95;518,95;518,95;518,95;1,08%;0;0
14.02.1972;523,71;523,71;523,71;523,71;0,92%;0;0
15.02.1972;524,52;524,52;524,52;524,52;0,15%;0;0
16.02.1972;531,44;531,44;531,44;531,44;1,32%;0;0
17.02.1972;522,78;522,78;522,78;522,78;-1,63%;0;0
18.02.1972;527,61;527,61;527,61;527,61;0,92%;0;0
21.02.1972;528,47;528,47;528,47;528,47;0,16%;0;0
22.02.1972;523,3;523,3;523,3;523,3;-0,98%;0;0
23.02.1972;525,64;525,64;525,64;525,64;0,45%;0;0
24.02.1972;532,07;532,07;532,07;532,07;1,22%;0;0
25.02.1972;535,76;535,76;535,76;535,76;0,69%;0;0
28.02.1972;537,5;537,5;537,5;537,5;0,32%;0;0
29.02.1972;543,98;543,98;543,98;543,98;1,21%;0;0
01.03.1972;541,52;541,52;541,52;541,52;-0,45%;0;0
02.03.1972;527,83;527,83;527,83;527,83;-2,53%;0;0
03.03.1972;533,49;533,49;533,49;533,49;1,07%;0;0
06.03.1972;528,58;528,58;528,58;528,58;-0,92%;0;0
07.03.1972;517,83;517,83;517,83;517,83;-2,03%;0;0
08.03.1972;515,67;515,67;515,67;515,67;-0,42%;0;0
09.03.1972;525,27;525,27;525,27;525,27;1,86%;0;0
10.03.1972;523,71;523,71;523,71;523,71;-0,30%;0;0
13.03.1972;520,02;520,02;520,02;520,02;-0,70%;0;0
14.03.1972;526,57;526,57;526,57;526,57;1,26%;0;0
15.03.1972;534,75;534,75;534,75;534,75;1,55%;0;0
16.03.1972;537,32;537,32;537,32;537,32;0,48%;0;0
17.03.1972;536,31;536,31;536,31;536,31;-0,19%;0;0
20.03.1972;541,74;541,74;541,74;541,74;1,01%;0;0
21.03.1972;544,98;544,98;544,98;544,98;0,60%;0;0
22.03.1972;538,32;538,32;538,32;538,32;-1,22%;0;0
23.03.1972;545,98;545,98;545,98;545,98;1,42%;0;0
24.03.1972;548,48;548,48;548,48;548,48;0,46%;0;0
27.03.1972;546,73;546,73;546,73;546,73;-0,32%;0;0
28.03.1972;551,64;551,64;551,64;551,64;0,90%;0;0
29.03.1972;556,29;556,29;556,29;556,29;0,84%;0;0
30.03.1972;560,42;560,42;560,42;560,42;0,74%;0;0
04.04.1972;561,75;561,75;561,75;561,75;0,24%;0;0
05.04.1972;553,79;553,79;553,79;553,79;-1,42%;0;0
06.04.1972;548,62;548,62;548,62;548,62;-0,93%;0;0
07.04.1972;546,54;546,54;546,54;546,54;-0,38%;0;0
10.04.1972;555,21;555,21;555,21;555,21;1,59%;0;0
11.04.1972;552,05;552,05;552,05;552,05;-0,57%;0;0
12.04.1972;558,26;558,26;558,26;558,26;1,12%;0;0
13.04.1972;563,06;563,06;563,06;563,06;0,86%;0;0
14.04.1972;559,15;559,15;559,15;559,15;-0,69%;0;0
17.04.1972;558,85;558,85;558,85;558,85;-0,05%;0;0
18.04.1972;547,06;547,06;547,06;547,06;-2,11%;0;0
19.04.1972;553,16;553,16;553,16;553,16;1,12%;0;0
20.04.1972;552,86;552,86;552,86;552,86;-0,05%;0;0
21.04.1972;552,27;552,27;552,27;552,27;-0,11%;0;0
24.04.1972;546,36;546,36;546,36;546,36;-1,07%;0;0
25.04.1972;536,54;536,54;536,54;536,54;-1,80%;0;0
26.04.1972;539,07;539,07;539,07;539,07;0,47%;0;0
27.04.1972;547,43;547,43;547,43;547,43;1,55%;0;0
28.04.1972;548,48;548,48;548,48;548,48;0,19%;0;0
02.05.1972;544,76;544,76;544,76;544,76;-0,68%;0;0
03.05.1972;552,86;552,86;552,86;552,86;1,49%;0;0
04.05.1972;559,3;559,3;559,3;559,3;1,16%;0;0
05.05.1972;560,04;560,04;560,04;560,04;0,13%;0;0
08.05.1972;558,63;558,63;558,63;558,63;-0,25%;0;0
09.05.1972;565,06;565,06;565,06;565,06;1,15%;0;0
10.05.1972;569,68;569,68;569,68;569,68;0,82%;0;0
11.05.1972;575,29;575,29;575,29;575,29;0,98%;0;0
15.05.1972;583,73;583,73;583,73;583,73;1,47%;0;0
16.05.1972;581,8;581,8;581,8;581,8;-0,33%;0;0
17.05.1972;586,49;586,49;586,49;586,49;0,81%;0;0
18.05.1972;575,11;575,11;575,11;575,11;-1,94%;0;0
19.05.1972;574,59;574,59;574,59;574,59;-0,09%;0;0
23.05.1972;576,85;576,85;576,85;576,85;0,39%;0;0
24.05.1972;574,66;574,66;574,66;574,66;-0,38%;0;0
25.05.1972;566,44;566,44;566,44;566,44;-1,43%;0;0
26.05.1972;566,55;566,55;566,55;566,55;0,02%;0;0
29.05.1972;562,87;562,87;562,87;562,87;-0,65%;0;0
30.05.1972;562,65;562,65;562,65;562,65;-0,04%;0;0
31.05.1972;562,46;562,46;562,46;562,46;-0,03%;0;0
02.06.1972;564,73;564,73;564,73;564,73;0,40%;0;0
05.06.1972;569,71;569,71;569,71;569,71;0,88%;0;0
06.06.1972;571,16;571,16;571,16;571,16;0,25%;0;0
07.06.1972;574,66;574,66;574,66;574,66;0,61%;0;0
08.06.1972;570,05;570,05;570,05;570,05;-0,80%;0;0
09.06.1972;569,27;569,27;569,27;569,27;-0,14%;0;0
12.06.1972;562,91;562,91;562,91;562,91;-1,12%;0;0
13.06.1972;559,45;559,45;559,45;559,45;-0,61%;0;0
14.06.1972;554,84;554,84;554,84;554,84;-0,82%;0;0
15.06.1972;563,58;563,58;563,58;563,58;1,58%;0;0
16.06.1972;564,47;564,47;564,47;564,47;0,16%;0;0
19.06.1972;567,97;567,97;567,97;567,97;0,62%;0;0
20.06.1972;561,87;561,87;561,87;561,87;-1,07%;0;0
21.06.1972;557,07;557,07;557,07;557,07;-0,85%;0;0
22.06.1972;552,34;552,34;552,34;552,34;-0,85%;0;0
23.06.1972;544,12;544,12;544,12;544,12;-1,49%;0;0
26.06.1972;533,19;533,19;533,19;533,19;-2,01%;0;0
27.06.1972;535,57;535,57;535,57;535,57;0,45%;0;0
28.06.1972;539,74;539,74;539,74;539,74;0,78%;0;0
29.06.1972;533,45;533,45;533,45;533,45;-1,17%;0;0
30.06.1972;549,33;549,33;549,33;549,33;2,98%;0;0
03.07.1972;557,29;557,29;557,29;557,29;1,45%;0;0
04.07.1972;546,36;546,36;546,36;546,36;-1,96%;0;0
05.07.1972;541,41;541,41;541,41;541,41;-0,91%;0;0
06.07.1972;546,84;546,84;546,84;546,84;1,00%;0;0
07.07.1972;548,77;548,77;548,77;548,77;0,35%;0;0
10.07.1972;548,7;548,7;548,7;548,7;-0,01%;0;0
11.07.1972;556,62;556,62;556,62;556,62;1,44%;0;0
12.07.1972;561,01;561,01;561,01;561,01;0,79%;0;0
13.07.1972;552,46;552,46;552,46;552,46;-1,52%;0;0
14.07.1972;549,15;549,15;549,15;549,15;-0,60%;0;0
17.07.1972;554,54;554,54;554,54;554,54;0,98%;0;0
18.07.1972;554,8;554,8;554,8;554,8;0,05%;0;0
19.07.1972;553,46;553,46;553,46;553,46;-0,24%;0;0
20.07.1972;560,6;560,6;560,6;560,6;1,29%;0;0
21.07.1972;566,96;566,96;566,96;566,96;1,13%;0;0
24.07.1972;575,25;575,25;575,25;575,25;1,46%;0;0
25.07.1972;580,91;580,91;580,91;580,91;0,98%;0;0
26.07.1972;578,19;578,19;578,19;578,19;-0,47%;0;0
27.07.1972;579,57;579,57;579,57;579,57;0,24%;0;0
28.07.1972;583,88;583,88;583,88;583,88;0,74%;0;0
31.07.1972;586,52;586,52;586,52;586,52;0,45%;0;0
01.08.1972;587,75;587,75;587,75;587,75;0,21%;0;0
02.08.1972;585,45;585,45;585,45;585,45;-0,39%;0;0
03.08.1972;586,82;586,82;586,82;586,82;0,23%;0;0
04.08.1972;588,76;588,76;588,76;588,76;0,33%;0;0
07.08.1972;589,61;589,61;589,61;589,61;0,14%;0;0
08.08.1972;590,43;590,43;590,43;590,43;0,14%;0;0
09.08.1972;596,86;596,86;596,86;596,86;1,09%;0;0
11.08.1972;594,07;594,07;594,07;594,07;-0,47%;0;0
14.08.1972;593,93;593,93;593,93;593,93;-0,02%;0;0
15.08.1972;588,83;588,83;588,83;588,83;-0,86%;0;0
16.08.1972;585,56;585,56;585,56;585,56;-0,56%;0;0
17.08.1972;578,94;578,94;578,94;578,94;-1,13%;0;0
18.08.1972;581,5;581,5;581,5;581,5;0,44%;0;0
21.08.1972;580,35;580,35;580,35;580,35;-0,20%;0;0
22.08.1972;578,08;578,08;578,08;578,08;-0,39%;0;0
23.08.1972;574,25;574,25;574,25;574,25;-0,66%;0;0
24.08.1972;571,5;571,5;571,5;571,5;-0,48%;0;0
25.08.1972;567,7;567,7;567,7;567,7;-0,66%;0;0
28.08.1972;565,62;565,62;565,62;565,62;-0,37%;0;0
29.08.1972;573,95;573,95;573,95;573,95;1,47%;0;0
30.08.1972;574,29;574,29;574,29;574,29;0,06%;0;0
31.08.1972;574,59;574,59;574,59;574,59;0,05%;0;0
01.09.1972;578,04;578,04;578,04;578,04;0,60%;0;0
04.09.1972;576,33;576,33;576,33;576,33;-0,30%;0;0
05.09.1972;572,61;572,61;572,61;572,61;-0,65%;0;0
06.09.1972;574,85;574,85;574,85;574,85;0,39%;0;0
07.09.1972;575,4;575,4;575,4;575,4;0,10%;0;0
08.09.1972;576,56;576,56;576,56;576,56;0,20%;0;0
11.09.1972;576,15;576,15;576,15;576,15;-0,07%;0;0
12.09.1972;572,32;572,32;572,32;572,32;-0,66%;0;0
13.09.1972;567,3;567,3;567,3;567,3;-0,88%;0;0
14.09.1972;560,19;560,19;560,19;560,19;-1,25%;0;0
15.09.1972;560,15;560,15;560,15;560,15;-0,01%;0;0
18.09.1972;550,67;550,67;550,67;550,67;-1,69%;0;0
19.09.1972;547,25;547,25;547,25;547,25;-0,62%;0;0
20.09.1972;550,71;550,71;550,71;550,71;0,63%;0;0
21.09.1972;558,37;558,37;558,37;558,37;1,39%;0;0
22.09.1972;559,75;559,75;559,75;559,75;0,25%;0;0
25.09.1972;553,76;553,76;553,76;553,76;-1,07%;0;0
26.09.1972;555,02;555,02;555,02;555,02;0,23%;0;0
27.09.1972;558,74;558,74;558,74;558,74;0,67%;0;0
28.09.1972;559,15;559,15;559,15;559,15;0,07%;0;0
29.09.1972;555,02;555,02;555,02;555,02;-0,74%;0;0
02.10.1972;551,19;551,19;551,19;551,19;-0,69%;0;0
03.10.1972;552,46;552,46;552,46;552,46;0,23%;0;0
04.10.1972;557,55;557,55;557,55;557,55;0,92%;0;0
05.10.1972;557,48;557,48;557,48;557,48;-0,01%;0;0
06.10.1972;555,8;555,8;555,8;555,8;-0,30%;0;0
09.10.1972;550,89;550,89;550,89;550,89;-0,88%;0;0
10.10.1972;551,9;551,9;551,9;551,9;0,18%;0;0
11.10.1972;548,59;548,59;548,59;548,59;-0,60%;0;0
12.10.1972;545,58;545,58;545,58;545,58;-0,55%;0;0
13.10.1972;544,27;544,27;544,27;544,27;-0,24%;0;0
16.10.1972;540,37;540,37;540,37;540,37;-0,72%;0;0
17.10.1972;537,8;537,8;537,8;537,8;-0,48%;0;0
18.10.1972;535,38;535,38;535,38;535,38;-0,45%;0;0
19.10.1972;540,78;540,78;540,78;540,78;1,01%;0;0
20.10.1972;543,23;543,23;543,23;543,23;0,45%;0;0
23.10.1972;535,61;535,61;535,61;535,61;-1,40%;0;0
24.10.1972;532,41;532,41;532,41;532,41;-0,60%;0;0
25.10.1972;532,15;532,15;532,15;532,15;-0,05%;0;0
26.10.1972;541,3;541,3;541,3;541,3;1,72%;0;0
27.10.1972;539,88;539,88;539,88;539,88;-0,26%;0;0
30.10.1972;539,18;539,18;539,18;539,18;-0,13%;0;0
31.10.1972;545,24;545,24;545,24;545,24;1,12%;0;0
01.11.1972;545,43;545,43;545,43;545,43;0,03%;0;0
02.11.1972;542,56;542,56;542,56;542,56;-0,53%;0;0
03.11.1972;544,16;544,16;544,16;544,16;0,29%;0;0
06.11.1972;548,29;548,29;548,29;548,29;0,76%;0;0
07.11.1972;548,33;548,33;548,33;548,33;0,01%;0;0
08.11.1972;548,96;548,96;548,96;548,96;0,11%;0;0
09.11.1972;555,25;555,25;555,25;555,25;1,15%;0;0
10.11.1972;559,6;559,6;559,6;559,6;0,78%;0;0
13.11.1972;560,45;560,45;560,45;560,45;0,15%;0;0
14.11.1972;560,42;560,42;560,42;560,42;-0,01%;0;0
15.11.1972;556,32;556,32;556,32;556,32;-0,73%;0;0
16.11.1972;559,97;559,97;559,97;559,97;0,66%;0;0
17.11.1972;562,8;562,8;562,8;562,8;0,51%;0;0
20.11.1972;554,17;554,17;554,17;554,17;-1,53%;0;0
21.11.1972;545,46;545,46;545,46;545,46;-1,57%;0;0
23.11.1972;551,97;551,97;551,97;551,97;1,19%;0;0
24.11.1972;558,07;558,07;558,07;558,07;1,11%;0;0
27.11.1972;559,37;559,37;559,37;559,37;0,23%;0;0
28.11.1972;550,67;550,67;550,67;550,67;-1,56%;0;0
29.11.1972;544,31;544,31;544,31;544,31;-1,15%;0;0
30.11.1972;549,26;549,26;549,26;549,26;0,91%;0;0
01.12.1972;545,35;545,35;545,35;545,35;-0,71%;0;0
04.12.1972;541,45;541,45;541,45;541,45;-0,72%;0;0
05.12.1972;536,87;536,87;536,87;536,87;-0,85%;0;0
06.12.1972;533,15;533,15;533,15;533,15;-0,69%;0;0
07.12.1972;538,55;538,55;538,55;538,55;1,01%;0;0
08.12.1972;543,19;543,19;543,19;543,19;0,86%;0;0
11.12.1972;539,22;539,22;539,22;539,22;-0,73%;0;0
12.12.1972;535,42;535,42;535,42;535,42;-0,70%;0;0
13.12.1972;529,1;529,1;529,1;529,1;-1,18%;0;0
14.12.1972;532,74;532,74;532,74;532,74;0,69%;0;0
15.12.1972;530,4;530,4;530,4;530,4;-0,44%;0;0
18.12.1972;527,65;527,65;527,65;527,65;-0,52%;0;0
19.12.1972;531,03;531,03;531,03;531,03;0,64%;0;0
20.12.1972;538,95;538,95;538,95;538,95;1,49%;0;0
21.12.1972;541,78;541,78;541,78;541,78;0,53%;0;0
22.12.1972;541,45;541,45;541,45;541,45;-0,06%;0;0
27.12.1972;542,9;542,9;542,9;542,9;0,27%;0;0
28.12.1972;541,15;541,15;541,15;541,15;-0,32%;0;0
29.12.1972;536,35;536,35;536,35;536,35;-0,89%;0;0
02.01.1973;545,43;545,43;545,43;545,43;1,69%;0;0
03.01.1973;552,46;552,46;552,46;552,46;1,29%;0;0
04.01.1973;556,14;556,14;556,14;556,14;0,67%;0;0
05.01.1973;557,44;557,44;557,44;557,44;0,23%;0;0
08.01.1973;555,51;555,51;555,51;555,51;-0,35%;0;0
09.01.1973;555,65;555,65;555,65;555,65;0,03%;0;0
10.01.1973;553,61;553,61;553,61;553,61;-0,37%;0;0
11.01.1973;553,91;553,91;553,91;553,91;0,05%;0;0
12.01.1973;558,59;558,59;558,59;558,59;0,84%;0;0
15.01.1973;559,63;559,63;559,63;559,63;0,19%;0;0
16.01.1973;555,13;555,13;555,13;555,13;-0,80%;0;0
17.01.1973;555,1;555,1;555,1;555,1;-0,01%;0;0
18.01.1973;561,75;561,75;561,75;561,75;1,20%;0;0
19.01.1973;570,64;570,64;570,64;570,64;1,58%;0;0
22.01.1973;573,17;573,17;573,17;573,17;0,44%;0;0
23.01.1973;563,87;563,87;563,87;563,87;-1,62%;0;0
24.01.1973;573,54;573,54;573,54;573,54;1,71%;0;0
25.01.1973;573,43;573,43;573,43;573,43;-0,02%;0;0
26.01.1973;568,63;568,63;568,63;568,63;-0,84%;0;0
29.01.1973;564,92;564,92;564,92;564,92;-0,65%;0;0
30.01.1973;558,59;558,59;558,59;558,59;-1,12%;0;0
31.01.1973;558,11;558,11;558,11;558,11;-0,09%;0;0
01.02.1973;558,96;558,96;558,96;558,96;0,15%;0;0
02.02.1973;549,03;549,03;549,03;549,03;-1,78%;0;0
05.02.1973;533,82;533,82;533,82;533,82;-2,77%;0;0
06.02.1973;534,49;534,49;534,49;534,49;0,13%;0;0
07.02.1973;544,31;544,31;544,31;544,31;1,84%;0;0
08.02.1973;545,46;545,46;545,46;545,46;0,21%;0;0
09.02.1973;536,35;536,35;536,35;536,35;-1,67%;0;0
12.02.1973;543,64;543,64;543,64;543,64;1,36%;0;0
13.02.1973;550,56;550,56;550,56;550,56;1,27%;0;0
14.02.1973;546,24;546,24;546,24;546,24;-0,78%;0;0
15.02.1973;539,07;539,07;539,07;539,07;-1,31%;0;0
16.02.1973;542,71;542,71;542,71;542,71;0,68%;0;0
19.02.1973;535,53;535,53;535,53;535,53;-1,32%;0;0
20.02.1973;543,46;543,46;543,46;543,46;1,48%;0;0
21.02.1973;547,29;547,29;547,29;547,29;0,70%;0;0
22.02.1973;549,11;549,11;549,11;549,11;0,33%;0;0
23.02.1973;542,53;542,53;542,53;542,53;-1,20%;0;0
26.02.1973;543,72;543,72;543,72;543,72;0,22%;0;0
27.02.1973;546,39;546,39;546,39;546,39;0,49%;0;0
28.02.1973;543,23;543,23;543,23;543,23;-0,58%;0;0
01.03.1973;540,33;540,33;540,33;540,33;-0,53%;0;0
02.03.1973;538,29;538,29;538,29;538,29;-0,38%;0;0
05.03.1973;542,86;542,86;542,86;542,86;0,85%;0;0
06.03.1973;543,19;543,19;543,19;543,19;0,06%;0;0
07.03.1973;547,58;547,58;547,58;547,58;0,81%;0;0
08.03.1973;550,74;550,74;550,74;550,74;0,58%;0;0
09.03.1973;551,15;551,15;551,15;551,15;0,07%;0;0
12.03.1973;555,02;555,02;555,02;555,02;0,70%;0;0
13.03.1973;558,59;558,59;558,59;558,59;0,64%;0;0
14.03.1973;567;567;567;567;1,51%;0;0
15.03.1973;562,01;562,01;562,01;562,01;-0,88%;0;0
16.03.1973;569,9;569,9;569,9;569,9;1,40%;0;0
19.03.1973;572,58;572,58;572,58;572,58;0,47%;0;0
20.03.1973;571,35;571,35;571,35;571,35;-0,21%;0;0
21.03.1973;575,03;575,03;575,03;575,03;0,64%;0;0
22.03.1973;579,09;579,09;579,09;579,09;0,71%;0;0
23.03.1973;580,98;580,98;580,98;580,98;0,33%;0;0
26.03.1973;574,88;574,88;574,88;574,88;-1,05%;0;0
27.03.1973;566,37;566,37;566,37;566,37;-1,48%;0;0
28.03.1973;572,91;572,91;572,91;572,91;1,15%;0;0
29.03.1973;574,06;574,06;574,06;574,06;0,20%;0;0
30.03.1973;572,5;572,5;572,5;572,5;-0,27%;0;0
02.04.1973;571,2;571,2;571,2;571,2;-0,23%;0;0
03.04.1973;568,34;568,34;568,34;568,34;-0,50%;0;0
04.04.1973;560,75;560,75;560,75;560,75;-1,34%;0;0
05.04.1973;563,65;563,65;563,65;563,65;0,52%;0;0
06.04.1973;567,44;567,44;567,44;567,44;0,67%;0;0
09.04.1973;563,02;563,02;563,02;563,02;-0,78%;0;0
10.04.1973;564,43;564,43;564,43;564,43;0,25%;0;0
11.04.1973;565,96;565,96;565,96;565,96;0,27%;0;0
12.04.1973;568,15;568,15;568,15;568,15;0,39%;0;0
13.04.1973;562,83;562,83;562,83;562,83;-0,94%;0;0
16.04.1973;561,57;561,57;561,57;561,57;-0,22%;0;0
17.04.1973;554,95;554,95;554,95;554,95;-1,18%;0;0
18.04.1973;555,77;555,77;555,77;555,77;0,15%;0;0
19.04.1973;560,53;560,53;560,53;560,53;0,86%;0;0
24.04.1973;554,95;554,95;554,95;554,95;-1,00%;0;0
25.04.1973;546,17;546,17;546,17;546,17;-1,58%;0;0
26.04.1973;543,08;543,08;543,08;543,08;-0,57%;0;0
27.04.1973;545,98;545,98;545,98;545,98;0,53%;0;0
30.04.1973;542,53;542,53;542,53;542,53;-0,63%;0;0
02.05.1973;532,56;532,56;532,56;532,56;-1,84%;0;0
03.05.1973;527,69;527,69;527,69;527,69;-0,91%;0;0
04.05.1973;526,12;526,12;526,12;526,12;-0,30%;0;0
07.05.1973;514,78;514,78;514,78;514,78;-2,16%;0;0
08.05.1973;521,4;521,4;521,4;521,4;1,29%;0;0
09.05.1973;516,19;516,19;516,19;516,19;-1,00%;0;0
10.05.1973;514,26;514,26;514,26;514,26;-0,37%;0;0
11.05.1973;514,44;514,44;514,44;514,44;0,04%;0;0
14.05.1973;504,85;504,85;504,85;504,85;-1,86%;0;0
15.05.1973;493,32;493,32;493,32;493,32;-2,28%;0;0
16.05.1973;499,05;499,05;499,05;499,05;1,16%;0;0
17.05.1973;496,33;496,33;496,33;496,33;-0,55%;0;0
18.05.1973;490,57;490,57;490,57;490,57;-1,16%;0;0
21.05.1973;482,68;482,68;482,68;482,68;-1,61%;0;0
22.05.1973;488,34;488,34;488,34;488,34;1,17%;0;0
23.05.1973;492,54;492,54;492,54;492,54;0,86%;0;0
24.05.1973;494,4;494,4;494,4;494,4;0,38%;0;0
25.05.1973;499,6;499,6;499,6;499,6;1,05%;0;0
28.05.1973;496,29;496,29;496,29;496,29;-0,66%;0;0
29.05.1973;485,99;485,99;485,99;485,99;-2,08%;0;0
30.05.1973;485,73;485,73;485,73;485,73;-0,05%;0;0
01.06.1973;477,48;477,48;477,48;477,48;-1,70%;0;0
04.06.1973;484,88;484,88;484,88;484,88;1,55%;0;0
05.06.1973;481,9;481,9;481,9;481,9;-0,61%;0;0
06.06.1973;486,48;486,48;486,48;486,48;0,95%;0;0
07.06.1973;484,69;484,69;484,69;484,69;-0,37%;0;0
08.06.1973;482,65;482,65;482,65;482,65;-0,42%;0;0
